data,milho_brl_sc,soja_paranagua_brl_sc,boi_cepea_brl_arroba,frango_congelado_brl_kg,arroz_brl_sc,cafe_arabica_brl_sc,acucar_brl_sc,suino_sp_brl_kg,trigo_pr_brl_t,soja_pr_brl_sc,ovos_bastos_brl_cx
2023-06-06,54.07,135.21,244.9,06.05,82.43,987.44,147.83,5.89,1404.57,127.48,200.1
2023-06-07,53.72,135.53,244.4,06.05,82.7,991.03,148.34,5.9,1402.09,127.53,201.55
2023-06-08,53.72,135.53,244.4,06.05,82.7,991.03,148.34,5.9,1402.09,127.53,201.55
2023-06-09,53.73,135.2,251.1,06.06,82.61,1005.37,146.08,5.89,1391.05,127.61,204.54
2023-06-12,53.77,135.3,237.65,5.97,82.52,982.74,147.91,5.89,1394.16,127.28,205.62
2023-06-13,54.07,135.56,243.65,6.13,81.63,964.19,145.81,5.92,1390.51,127.37,207.2
2023-06-14,54.33,133.17,249.4,06.08,81.67,959.1,148.02,5.92,1367.79,126.62,191.67
2023-06-15,54.35,134.24,236.15,06.08,81.61,966.28,145.15,5.94,1393.29,127.12,203.34
2023-06-16,54.36,136.8,244.2,6.12,81.47,963.32,145.08,5.96,1393.24,128.34,191.85
2023-06-19,54.47,137.05,243.15,6.12,81.7,950.55,142.95,06.05,1380.41,128.81,191.77
2023-06-20,54.83,137.31,251.6,06.08,81.56,917.45,141.79,06.08,1379.82,129.07,203.44
2023-06-21,55.52,138.94,252.95,5.99,81.51,901.57,143.45,06.08,1377.99,130.8,191.77
2023-06-22,57.07,139.58,249.9,5.99,81.36,877.83,143.66,06.08,1369.59,129.68,188.61
2023-06-23,57.36,138.65,252.4,5.94,81.53,851.56,143.37,6.14,1378.47,128.7,205.99
2023-06-26,57.41,139.73,257.8,5.94,81.61,851.02,143.45,6.24,1376.54,130.26,185.48
2023-06-27,57.67,138.2,258.0,5.98,81.64,856.84,143.06,6.29,1386.04,128.97,185.62
2023-06-28,56.36,136.62,252.2,06.06,81.64,840.85,140.95,6.29,1362.56,128.45,196.45
2023-06-29,56.12,135.67,260.0,06.06,82.04,830.13,138.96,6.29,1361.51,128.56,185.38
2023-06-30,55.36,138.7,254.2,06.04,82.0,825.59,139.89,6.3,1361.3,131.2,181.97
2023-07-03,55.53,141.31,259.05,06.04,81.96,824.48,140.14,6.41,1368.66,132.85,193.74
2023-07-04,55.68,140.74,258.65,06.04,82.53,824.7,139.26,6.48,1353.0,131.7,182.23
2023-07-05,56.12,142.01,244.7,5.96,82.54,822.25,141.57,6.48,1344.45,133.91,182.21
2023-07-06,55.35,144.66,257.3,5.82,82.65,829.41,139.82,6.48,1344.78,134.46,194.27
2023-07-07,55.88,142.27,256.25,5.84,82.6,829.19,141.5,6.52,1343.42,133.34,182.11
2023-07-10,55.79,143.16,254.7,5.78,82.42,823.14,139.04,6.66,1327.67,134.78,182.08
2023-07-11,55.24,146.21,257.15,5.92,82.41,811.35,140.01,6.83,1347.25,136.44,193.54
2023-07-12,55.29,143.41,258.0,5.82,82.69,804.51,140.09,6.84,1337.36,134.71,187.67
2023-07-13,54.06,144.8,253.2,5.82,82.61,808.68,138.08,6.84,1341.66,136.02,181.8
2023-07-14,54.28,146.27,254.9,5.83,82.79,821.75,136.31,6.8,1332.63,136.31,191.28
2023-07-17,54.52,146.86,257.0,5.83,82.79,807.97,135.89,6.8,1356.27,137.75,181.7
2023-07-18,54.57,147.21,248.2,5.8,83.64,804.89,134.72,6.82,1342.41,138.04,181.69
2023-07-19,55.04,148.4,246.15,5.79,84.25,808.9,135.17,6.83,1331.71,139.04,190.37
2023-07-20,54.68,149.47,250.9,5.79,85.09,812.66,133.73,6.83,1349.14,139.73,181.39
2023-07-21,53.74,149.44,246.35,5.78,85.3,821.38,134.34,6.77,1347.66,139.43,181.26
2023-07-24,55.06,151.73,247.1,5.78,85.37,826.91,135.82,6.66,1340.39,140.91,189.79
2023-07-25,55.28,151.99,243.6,5.81,86.69,829.37,134.83,6.55,1340.39,139.97,181.13
2023-07-26,55.12,152.34,243.5,5.87,86.58,827.37,134.71,6.55,1350.09,141.75,175.46
2023-07-27,54.71,151.4,241.4,5.89,87.43,826.27,133.23,6.56,1350.31,142.01,189.26
2023-07-28,54.92,150.43,245.05,5.93,87.31,811.74,134.55,6.47,1347.05,141.8,175.46
2023-07-31,53.62,149.54,243.85,5.93,87.88,834.91,134.16,6.23,1346.77,139.94,175.46
2023-08-01,53.75,146.47,240.1,6.0,87.95,843.24,133.76,06.02,1335.04,136.71,176.22
2023-08-02,53.22,146.42,242.1,6.1,88.31,845.71,133.75,06.06,1290.25,137.83,166.46
2023-08-03,53.47,147.3,232.4,6.1,88.69,856.24,134.12,06.06,1309.64,138.72,166.24
2023-08-04,53.19,147.82,240.2,6.11,88.8,843.26,135.52,6.14,1300.31,139.89,176.22
2023-08-07,53.13,147.05,237.7,6.11,88.99,853.99,134.67,6.21,1302.9,138.98,166.41
2023-08-08,52.96,146.23,238.0,6.18,90.05,846.65,133.56,6.39,1297.11,138.17,166.4
2023-08-09,52.97,146.47,237.35,6.28,90.68,843.74,133.44,6.39,1284.08,138.92,186.34
2023-08-10,52.65,146.77,233.95,6.49,91.04,838.92,134.6,6.39,1295.51,138.82,166.81
2023-08-11,52.84,146.5,230.1,6.55,91.32,835.83,132.72,6.44,1285.28,138.5,166.7
2023-08-14,53.26,147.86,230.4,6.55,91.42,824.22,132.42,6.53,1284.5,139.32,173.65
2023-08-15,53.33,147.85,221.2,6.56,93.23,814.38,132.59,6.55,1277.33,139.51,166.75
2023-08-16,53.19,148.22,217.15,6.65,93.97,814.8,133.07,6.57,1258.1,139.66,166.2
2023-08-17,53.22,148.49,219.05,6.63,94.23,808.71,133.5,6.57,1273.36,139.85,168.12
2023-08-18,53.55,148.66,211.85,6.63,94.48,808.18,133.5,6.53,1269.11,140.86,158.21
2023-08-21,53.65,150.67,215.1,6.52,94.45,811.07,135.51,6.46,1271.86,142.23,163.8
2023-08-22,53.47,148.82,214.95,6.5,95.38,809.92,135.06,6.24,1261.96,140.17,158.0
2023-08-23,53.96,149.18,205.3,6.48,95.8,824.49,135.7,6.16,1247.36,139.34,179.9
2023-08-24,53.56,149.09,199.75,6.48,97.28,819.63,135.81,6.13,1235.18,139.48,155.93
2023-08-25,53.38,150.49,199.9,6.32,97.48,810.72,135.42,06.07,1222.21,140.48,146.41
2023-08-28,53.44,151.89,199.25,6.36,97.5,817.8,140.14,06.01,1214.53,142.7,150.73
2023-08-29,53.5,151.9,202.95,6.34,98.21,812.16,140.69,5.99,1194.69,142.69,149.59
2023-08-30,53.7,150.96,199.75,6.34,98.23,818.24,139.79,5.99,1168.26,141.63,150.63
2023-08-31,53.54,151.51,199.8,6.52,98.48,816.58,141.94,5.99,1156.45,141.9,156.17
2023-09-01,53.88,151.34,199.65,6.53,99.08,818.18,144.76,06.02,1144.11,142.64,150.63
2023-09-04,53.82,150.52,199.2,6.53,99.1,821.37,148.32,06.07,1147.4,142.74,146.19
2023-09-05,54.0,150.83,201.0,6.57,99.61,816.47,146.85,6.23,1139.13,142.91,146.17
2023-09-06,53.86,151.58,200.35,6.79,99.91,818.89,146.5,6.26,1128.6,143.74,151.34
2023-09-07,53.86,151.58,200.35,6.79,99.91,818.89,146.5,6.26,1128.6,143.74,151.34
2023-09-08,54.56,151.75,202.7,6.97,99.68,804.89,146.51,6.45,1125.06,142.07,146.31
2023-09-11,53.82,150.2,204.15,6.97,99.53,808.49,145.46,6.54,1102.96,140.71,145.7
2023-09-12,53.28,149.24,196.35,6.99,99.97,814.67,145.89,6.59,1089.37,139.98,151.62
2023-09-13,53.06,148.67,202.0,7.12,100.64,807.08,148.84,6.64,1050.05,139.16,145.41
2023-09-14,53.99,147.12,204.0,7.19,100.85,808.21,149.27,6.64,1069.23,139.08,164.87
2023-09-15,53.87,146.7,213.7,7.24,100.86,825.15,151.85,6.64,1064.46,138.14,141.15
2023-09-18,53.82,146.27,214.9,7.24,100.75,831.19,151.51,6.68,1065.47,137.86,144.12
2023-09-19,54.29,144.2,209.85,7.22,102.08,838.98,151.83,6.7,1053.16,136.12,149.95
2023-09-20,54.34,143.02,215.4,7.22,102.08,821.58,156.05,6.74,1050.23,136.12,137.18
2023-09-21,54.43,143.43,218.65,7.22,101.74,815.95,154.87,6.74,1012.82,135.95,134.2
2023-09-22,54.9,144.12,222.1,7.2,101.65,800.08,154.44,6.71,1023.6,136.4,133.91
2023-09-25,55.73,144.94,220.8,7.2,101.52,798.61,158.94,6.69,1016.8,136.87,138.63
2023-09-26,55.97,144.19,226.55,7.18,102.16,796.19,155.2,6.67,1003.44,137.64,134.13
2023-09-27,56.39,146.4,228.3,07.07,102.0,800.23,155.56,6.66,996.72,138.79,134.89
2023-09-28,57.02,145.37,234.5,6.91,102.36,792.13,155.51,6.66,1005.76,138.7,135.65
2023-09-29,57.47,143.94,236.15,6.91,102.43,779.9,155.74,6.66,1026.15,137.63,134.92
2023-10-02,58.08,142.64,236.05,6.91,102.0,797.38,155.4,6.54,1026.61,136.55,137.81
2023-10-03,57.81,144.11,238.8,6.94,102.48,804.04,156.8,6.51,1016.3,136.6,141.28
2023-10-04,58.47,144.6,233.95,07.02,103.45,799.22,158.16,6.51,1013.45,137.87,143.82
2023-10-05,59.19,144.98,239.2,7.18,102.99,797.63,159.32,6.51,1009.63,137.56,143.31
2023-10-06,59.72,146.72,239.8,7.21,103.12,802.84,158.25,6.54,1003.02,138.18,150.06
2023-10-09,59.96,144.52,238.0,7.21,103.77,804.84,156.92,6.55,1007.25,136.52,148.55
2023-10-10,60.52,141.47,237.8,7.22,103.1,801.77,156.87,6.67,1004.42,135.12,156.5
2023-10-11,60.34,141.21,233.05,7.22,102.95,800.47,155.81,6.71,1004.01,134.42,148.59
2023-10-12,60.34,141.21,233.05,7.22,102.95,800.47,155.81,6.71,1004.01,134.42,148.59
2023-10-13,59.74,143.4,231.9,7.23,103.18,819.47,154.58,6.73,1017.59,136.23,151.33
2023-10-16,59.42,144.8,243.45,7.23,103.36,824.5,154.34,6.75,1016.53,136.74,159.32
2023-10-17,58.81,146.03,241.7,7.23,103.92,826.89,154.13,6.73,1016.21,136.96,151.67
2023-10-18,58.48,145.57,230.8,7.23,104.09,832.86,156.47,6.73,1024.46,137.99,151.94
2023-10-19,58.53,145.8,242.1,7.33,103.89,857.6,156.72,6.73,1030.3,138.61,157.16
2023-10-20,58.84,145.72,241.1,7.3,104.6,860.54,159.13,6.7,1035.95,138.21,146.29
2023-10-23,59.0,144.99,237.4,7.3,104.67,871.59,157.19,6.62,1026.26,137.06,148.06
2023-10-24,58.92,144.88,239.45,7.29,105.48,875.97,156.99,6.57,1057.48,136.38,153.74
2023-10-25,58.91,143.74,240.05,7.14,105.68,850.91,157.3,6.57,1071.37,136.24,140.86
2023-10-26,58.81,143.19,240.75,7.11,105.63,847.84,157.07,6.57,1063.6,136.58,139.71
2023-10-27,58.98,143.14,230.0,7.14,105.89,841.65,158.0,6.57,1072.55,136.47,139.8
2023-10-30,59.25,141.95,241.7,7.14,105.94,836.98,158.21,6.51,1080.4,137.31,140.86
2023-10-31,60.02,142.52,237.5,7.32,106.37,863.24,157.19,6.49,1128.82,137.53,140.28
2023-11-01,60.03,142.06,232.85,7.34,107.58,836.59,158.75,6.49,1101.27,136.71,140.28
2023-11-02,60.03,142.06,232.85,7.34,107.58,836.59,158.75,6.49,1101.27,136.71,140.28
2023-11-03,59.99,142.14,234.95,7.35,107.85,862.18,158.75,6.52,1107.79,137.41,140.17
2023-11-06,60.05,142.96,240.6,7.31,108.27,871.52,156.75,6.54,1116.11,137.82,142.62
2023-11-07,59.46,143.65,228.5,7.31,109.09,869.72,156.15,6.54,1136.35,137.85,142.84
2023-11-08,59.36,144.93,229.5,7.33,111.03,890.14,155.6,6.55,1176.11,138.5,140.48
2023-11-09,59.51,143.88,228.25,7.46,112.36,896.75,154.35,6.56,1231.31,138.16,142.84
2023-11-10,59.87,143.07,234.65,7.41,113.09,888.46,158.42,6.58,1249.3,137.71,142.93
2023-11-13,59.67,144.4,231.75,7.41,112.92,902.96,158.2,6.63,1274.26,138.56,141.11
2023-11-14,60.15,144.93,231.25,7.42,113.83,896.59,155.95,6.63,1285.07,139.31,142.87
2023-11-15,60.15,144.93,231.25,7.42,113.83,896.59,155.95,6.63,1285.07,139.31,142.87
2023-11-16,61.14,144.59,227.95,7.43,113.75,901.44,156.45,6.63,1300.16,138.74,142.76
2023-11-17,60.74,144.44,235.6,7.37,113.91,879.03,156.13,6.65,1322.03,137.35,140.75
2023-11-20,60.76,143.59,235.6,7.37,114.09,891.73,156.13,6.64,1329.42,137.82,144.11
2023-11-21,61.11,145.49,235.65,7.39,115.31,890.91,157.53,6.71,1331.72,139.23,142.11
2023-11-22,61.16,145.23,232.8,7.38,116.15,885.95,156.33,6.71,1327.33,139.24,139.54
2023-11-23,61.18,145.16,237.8,7.38,116.25,885.22,155.98,6.71,1335.69,139.16,138.25
2023-11-24,60.96,144.14,232.35,7.41,116.35,889.39,154.18,6.71,1343.16,138.2,138.25
2023-11-27,61.51,143.13,241.7,7.39,117.03,876.73,153.81,6.73,1328.92,136.86,139.7
2023-11-28,61.92,143.34,244.7,7.4,118.56,901.6,154.14,6.74,1329.43,137.27,138.11
2023-11-29,61.63,144.02,241.2,7.41,119.88,898.36,155.2,6.74,1321.08,138.14,138.28
2023-11-30,62.74,145.74,239.7,7.46,120.11,944.81,154.99,6.74,1316.13,139.39,138.93
2023-12-01,62.63,144.75,248.1,7.44,121.08,942.08,154.88,6.76,1315.36,138.32,142.6
2023-12-04,63.29,144.99,249.45,7.44,122.33,938.55,155.06,6.83,1326.47,137.8,150.13
2023-12-05,64.67,144.59,246.35,7.43,123.63,951.85,155.86,6.84,1306.3,138.66,142.34
2023-12-06,64.91,144.41,240.7,7.43,124.66,919.54,155.71,6.83,1314.0,138.06,148.51
2023-12-07,65.79,145.25,243.05,7.43,124.7,932.25,155.41,6.83,1304.85,137.95,156.85
2023-12-08,65.94,146.5,247.95,7.43,126.62,926.14,155.25,6.83,1295.1,139.29,149.03
2023-12-11,67.26,146.91,249.4,7.43,127.38,955.82,154.71,6.93,1302.49,139.65,149.16
2023-12-12,67.5,148.12,250.8,7.45,130.61,952.78,154.0,6.97,1289.49,139.84,148.88
2023-12-13,68.13,148.45,248.65,7.45,130.48,988.32,154.11,6.98,1274.94,141.66,148.77
2023-12-14,68.21,147.64,249.4,7.45,130.13,994.05,154.22,07.02,1269.64,140.7,148.42
2023-12-15,67.57,147.42,249.15,7.22,130.06,999.29,151.88,07.04,1266.37,140.49,158.5
2023-12-18,67.56,147.82,250.35,7.29,130.19,999.18,151.44,07.09,1256.83,140.91,147.65
2023-12-19,67.42,147.36,242.8,7.45,130.79,1016.89,153.95,7.14,1275.57,139.95,147.73
2023-12-20,67.55,146.43,248.9,7.43,128.3,992.05,148.43,7.14,1251.66,138.98,148.75
2023-12-21,67.59,146.26,250.2,7.43,127.6,999.11,147.16,7.14,1266.9,139.2,148.02
2023-12-22,67.56,146.62,251.9,7.42,128.21,990.17,148.9,7.15,1260.09,138.99,148.25
2023-12-25,67.56,146.62,251.9,7.42,128.21,990.17,148.9,7.15,1260.09,138.99,148.25
2023-12-26,67.84,143.71,252.5,7.42,129.28,999.76,151.83,7.15,1260.09,137.96,147.2
2023-12-27,68.02,143.71,252.05,7.42,127.03,1007.36,147.24,7.14,1260.09,137.96,143.22
2023-12-28,69.21,142.5,252.3,7.42,126.8,1009.47,149.88,7.13,1259.1,136.86,143.17
2023-12-29,69.21,142.5,252.3,7.42,126.8,1009.47,149.88,7.13,1259.1,136.86,143.17
2024-01-01,69.21,142.5,252.3,7.42,126.8,1009.47,149.88,7.13,1259.1,136.86,143.17
2024-01-02,69.75,141.65,255.5,7.44,126.54,1003.74,149.88,7.13,1258.53,136.3,134.68
2024-01-03,69.77,139.29,250.15,7.44,126.0,994.0,147.44,7.12,1263.12,134.28,138.05
2024-01-04,71.32,139.03,251.75,7.38,129.59,990.46,145.98,7.14,1266.11,134.11,133.18
2024-01-05,70.47,137.08,251.45,7.34,130.44,981.67,142.79,7.13,1264.56,132.89,144.42
2024-01-08,70.12,134.85,252.65,7.34,130.97,973.26,142.48,7.11,1252.78,128.83,127.83
2024-01-09,70.24,133.34,249.05,7.34,131.44,989.1,144.16,7.11,1252.87,127.53,125.26
2024-01-10,69.3,133.2,250.4,7.28,130.84,980.32,146.26,07.02,1250.01,126.3,124.91
2024-01-11,68.0,129.83,250.95,7.28,129.86,984.43,146.03,07.02,1248.82,122.2,125.11
2024-01-12,67.24,127.61,251.3,7.25,129.89,971.32,146.11,6.99,1247.71,120.62,131.56
2024-01-15,66.08,129.05,248.55,7.29,129.84,969.42,144.05,6.76,1252.81,121.68,132.47
2024-01-16,65.53,124.97,249.7,7.27,127.92,988.25,144.16,6.76,1248.39,118.7,130.45
2024-01-17,64.8,122.88,249.5,7.32,128.88,965.4,143.77,6.68,1242.46,116.89,135.17
2024-01-18,64.09,121.55,251.1,7.32,128.86,962.99,144.9,6.61,1237.92,116.29,135.23
2024-01-19,63.0,121.81,249.6,7.36,128.03,983.26,145.66,6.39,1241.66,116.31,129.82
2024-01-22,62.28,121.59,249.1,7.36,127.15,1007.83,145.06,6.2,1239.93,115.73,134.81
2024-01-23,62.11,122.91,248.0,7.36,124.95,1015.15,143.85,6.21,1241.61,117.1,135.54
2024-01-24,62.64,123.26,248.0,7.25,124.8,994.61,144.16,6.18,1242.71,117.23,127.35
2024-01-25,62.24,120.72,247.7,7.26,124.67,986.11,144.13,6.18,1246.02,115.93,135.48
2024-01-26,61.95,118.84,247.1,7.28,123.13,1010.84,144.08,6.19,1248.67,113.68,134.72
2024-01-29,62.15,116.13,248.55,7.28,122.73,1004.93,145.49,6.16,1246.93,112.07,141.23
2024-01-30,62.81,115.9,247.2,7.28,121.05,1018.78,144.45,6.13,1236.55,110.23,140.34
2024-01-31,62.34,117.03,245.0,7.3,121.73,1018.13,146.07,6.13,1245.36,110.98,140.34
2024-02-01,61.45,118.09,242.9,7.3,120.54,1013.29,145.13,6.12,1227.65,111.44,148.71
2024-02-02,62.13,118.39,240.2,7.3,121.07,1014.93,145.08,6.31,1241.35,111.76,149.21
2024-02-05,62.72,118.33,239.7,7.32,120.8,1010.85,144.57,6.53,1240.18,112.67,159.24
2024-02-06,62.82,118.82,237.55,7.33,120.2,1001.29,144.17,6.6,1248.71,112.81,165.07
2024-02-07,63.28,117.47,238.0,7.39,119.37,1015.99,146.44,6.63,1247.85,112.26,159.31
2024-02-08,62.71,118.47,239.15,7.39,119.25,1011.09,147.67,6.63,1250.14,112.46,168.94
2024-02-09,62.17,118.87,239.35,7.4,117.04,1027.9,146.32,6.73,1250.77,112.8,169.1
2024-02-12,62.17,118.87,239.35,7.4,117.04,1027.9,146.32,6.73,1250.77,112.8,169.1
2024-02-13,62.17,118.87,239.35,7.4,117.04,1027.9,146.32,6.73,1250.77,112.8,169.1
2024-02-14,62.13,117.74,237.8,7.4,117.07,1003.67,145.61,6.77,1256.3,112.52,168.86
2024-02-15,62.12,117.29,238.95,7.4,113.54,1010.9,148.59,6.79,1251.25,111.47,168.94
2024-02-16,62.47,118.35,240.45,7.4,112.29,1013.91,148.48,6.79,1255.33,112.38,179.93
2024-02-19,62.57,119.05,239.2,7.42,111.58,1016.28,147.75,6.74,1243.24,112.66,169.16
2024-02-20,62.85,118.92,235.5,7.4,108.96,1017.63,147.01,6.76,1251.75,112.95,169.2
2024-02-21,63.11,118.79,236.35,7.4,108.39,1019.71,145.02,6.76,1264.74,112.98,174.24
2024-02-22,62.87,117.82,235.6,7.36,106.04,1002.32,145.25,6.76,1261.23,112.6,168.98
2024-02-23,63.06,116.62,236.25,7.34,105.97,995.67,145.3,6.72,1251.29,111.68,169.11
2024-02-26,63.11,114.97,236.45,7.34,106.23,992.26,144.79,6.65,1250.59,109.72,172.13
2024-02-27,62.91,116.3,235.2,7.3,105.27,996.92,144.88,6.65,1250.36,110.57,169.32
2024-02-28,62.3,115.33,234.9,7.26,104.98,996.86,146.54,6.62,1259.99,110.31,169.11
2024-02-29,62.23,115.45,235.4,7.26,104.4,1007.27,145.23,6.61,1257.67,110.7,168.94
2024-03-01,62.72,115.94,235.05,7.28,104.23,996.52,143.12,6.6,1255.26,111.08,169.07
2024-03-04,63.01,117.72,235.1,7.28,104.05,1015.63,142.94,6.57,1247.32,112.84,169.07
2024-03-05,62.77,117.88,233.3,7.28,102.63,1006.64,142.21,6.54,1246.62,112.96,169.28
2024-03-06,62.75,117.66,234.05,7.27,102.17,1010.34,141.66,6.54,1238.47,112.97,168.83
2024-03-07,62.84,119.5,236.7,7.34,102.13,1039.45,141.73,6.58,1239.42,114.11,168.36
2024-03-08,62.87,120.87,234.6,7.33,101.8,1018.32,141.14,6.7,1239.78,115.28,171.97
2024-03-11,62.9,121.58,233.85,7.33,100.59,1004.75,142.8,6.72,1239.9,116.58,168.64
2024-03-12,63.07,122.47,233.15,7.33,100.22,1008.51,142.16,6.7,1239.9,117.56,168.83
2024-03-13,63.0,121.86,232.3,7.33,99.54,1004.82,142.54,6.7,1235.5,117.97,172.44
2024-03-14,63.24,122.55,233.6,7.31,98.85,1000.94,142.74,6.7,1243.31,117.98,169.09
2024-03-15,63.17,122.61,231.5,7.3,99.58,1006.16,144.19,6.71,1243.31,118.61,169.09
2024-03-18,62.87,123.59,231.25,7.3,99.38,1002.65,144.42,6.72,1238.59,118.48,173.99
2024-03-19,62.86,123.79,228.5,7.29,99.16,1003.98,144.01,6.74,1238.1,118.87,169.07
2024-03-20,62.75,124.14,230.9,7.28,98.96,1004.36,144.94,6.72,1238.12,119.39,168.74
2024-03-21,62.62,124.78,231.7,7.28,98.75,1019.97,144.57,6.72,1244.95,120.39,173.16
2024-03-22,62.45,124.51,232.3,7.28,99.03,1020.95,145.25,6.72,1236.03,120.09,168.69
2024-03-25,62.6,124.31,232.0,7.28,99.28,1020.86,145.6,6.72,1244.71,120.18,168.83
2024-03-26,62.3,124.58,232.2,7.28,99.39,1026.04,145.02,6.67,1239.74,120.48,171.6
2024-03-27,61.82,123.75,231.8,7.19,99.43,1037.78,145.16,6.68,1241.98,120.13,168.6
2024-03-28,61.78,124.04,232.3,7.19,99.13,1029.67,145.49,6.71,1242.22,119.61,168.55
2024-03-29,61.78,124.04,232.3,7.19,99.13,1029.67,145.49,6.71,1242.22,119.61,168.55
2024-04-01,61.71,124.67,228.05,7.21,99.4,1044.09,145.57,6.63,1248.77,120.23,171.21
2024-04-02,61.57,124.86,228.6,7.21,98.86,1075.45,146.0,6.56,1253.15,120.75,168.69
2024-04-03,61.49,124.61,227.3,7.17,99.03,1106.64,146.71,6.56,1254.28,121.02,168.56
2024-04-04,61.48,124.28,227.95,7.17,99.19,1117.88,146.52,6.59,1256.17,120.54,168.55
2024-04-05,60.99,124.85,230.4,7.17,99.27,1139.89,146.52,6.66,1251.66,121.08,169.02
2024-04-08,60.62,126.02,225.9,7.24,99.23,1150.75,146.95,6.63,1248.66,121.38,163.27
2024-04-09,60.14,124.6,229.0,7.24,100.65,1147.66,147.34,6.65,1257.35,121.08,162.17
2024-04-10,59.83,124.31,233.2,7.24,100.54,1158.75,146.54,6.65,1279.26,120.67,163.35
2024-04-11,59.53,125.63,230.4,7.24,100.63,1183.14,146.85,6.65,1254.22,121.08,162.53
2024-04-12,59.62,127.24,231.2,7.24,100.79,1216.7,146.29,6.66,1256.41,121.39,175.27
2024-04-15,59.7,127.42,230.7,7.23,100.87,1244.88,146.29,6.63,1258.65,122.04,154.49
2024-04-16,59.74,129.17,230.8,7.23,101.01,1284.98,148.18,6.64,1261.21,124.2,153.83
2024-04-17,59.41,128.55,229.2,7.19,101.45,1342.18,149.77,6.63,1272.39,124.42,152.83
2024-04-18,59.29,127.45,232.05,7.19,102.25,1319.73,150.58,6.63,1269.57,123.65,153.93
2024-04-19,59.11,127.42,234.5,7.16,102.42,1306.6,150.29,6.48,1270.85,123.58,154.36
2024-04-22,58.76,127.28,231.0,7.14,103.04,1275.58,148.22,6.41,1273.39,123.73,147.94
2024-04-23,58.49,127.84,233.95,7.14,103.77,1249.8,148.44,6.37,1273.02,124.15,149.39
2024-04-24,58.27,128.96,232.6,07.07,104.76,1273.77,147.83,6.37,1282.62,124.87,149.39
2024-04-25,58.01,128.15,233.15,07.07,105.7,1291.88,147.16,6.37,1287.84,124.98,146.95
2024-04-26,58.09,128.43,232.25,7.1,106.08,1260.03,146.63,6.36,1285.33,124.63,149.39
2024-04-29,58.11,128.67,229.6,7.1,105.98,1277.47,144.98,6.34,1288.32,124.46,149.36
2024-04-30,57.93,129.05,229.35,7.13,107.12,1247.84,143.54,6.34,1290.76,124.51,163.6
2024-05-01,57.93,129.05,229.35,7.13,107.12,1247.84,143.54,6.34,1290.76,124.51,163.6
2024-05-02,57.56,129.95,231.1,7.13,106.67,1161.95,143.98,6.34,1296.48,125.14,149.41
2024-05-03,58.1,131.17,233.8,7.11,107.02,1141.86,143.2,6.49,1297.0,126.08,149.46
2024-05-06,58.2,132.33,233.75,7.14,106.74,1098.39,142.7,6.57,1308.94,127.41,146.33
2024-05-07,58.16,134.69,233.15,7.14,107.02,1093.08,142.02,6.56,1314.28,129.43,149.54
2024-05-08,58.1,134.78,233.05,7.14,107.18,1096.61,143.36,6.57,1315.25,129.72,149.53
2024-05-09,58.19,134.08,231.8,7.15,108.52,1115.55,139.38,6.57,1345.35,129.29,148.21
2024-05-10,58.88,133.86,230.15,7.18,109.61,1125.17,138.8,6.66,1372.39,129.64,149.53
2024-05-13,58.83,134.97,228.65,7.18,110.23,1115.76,139.6,6.84,1366.63,129.72,149.47
2024-05-14,58.67,134.16,227.0,7.18,111.48,1124.78,138.11,6.92,1379.78,129.0,147.81
2024-05-15,58.96,135.51,226.5,7.14,111.69,1124.6,139.63,6.96,1382.06,130.11,149.52
2024-05-16,58.85,134.99,225.9,7.14,113.73,1124.07,137.84,6.96,1401.55,129.95,149.52
2024-05-17,59.13,136.3,225.6,7.13,116.31,1155.64,137.51,6.97,1403.41,130.55,149.98
2024-05-20,59.68,137.53,225.6,7.12,116.28,1166.14,136.02,07.04,1405.25,132.53,149.37
2024-05-21,59.48,138.17,225.1,7.12,121.57,1211.97,135.63,07.02,1417.87,133.41,149.34
2024-05-22,59.36,140.16,223.7,07.02,122.02,1240.78,137.2,07.02,1419.92,134.19,145.58
2024-05-23,59.77,140.2,222.5,07.02,121.45,1224.54,139.44,07.02,1445.66,134.86,146.35
2024-05-24,59.74,139.71,222.05,07.02,120.95,1234.07,138.85,6.94,1464.5,134.35,162.7
2024-05-27,59.67,139.95,221.4,07.02,121.69,1231.04,137.29,6.77,1476.12,134.34,141.2
2024-05-28,59.43,138.04,221.9,07.01,121.1,1300.27,136.55,6.68,1469.11,133.81,141.28
2024-05-29,59.29,137.75,221.5,07.01,120.29,1311.58,135.59,6.62,1454.19,133.36,144.4
2024-05-30,59.29,137.75,221.5,07.01,120.29,1311.58,135.59,6.62,1454.19,133.36,144.4
2024-05-31,59.36,137.79,221.15,07.02,119.63,1286.07,135.81,6.64,1484.1,133.27,141.33
2024-06-03,58.95,136.66,216.7,07.04,119.65,1302.29,135.32,6.59,1451.87,132.47,141.41
2024-06-04,58.58,136.36,216.6,07.05,118.9,1339.01,135.02,6.63,1471.34,131.62,144.8
2024-06-05,58.55,136.97,216.55,7.11,118.32,1335.41,134.31,6.63,1487.83,131.81,144.49
2024-06-06,58.27,138.47,215.95,7.11,118.35,1354.85,135.66,6.63,1531.21,133.45,144.42
2024-06-07,57.85,138.29,215.3,7.11,117.04,1317.07,135.01,6.78,1533.89,133.66,146.87
